,y_true
0,6086.28271484375
1,3578.62744140625
2,5502.5693359375
3,6703.45458984375
4,5718.1982421875
5,4877.6494140625
6,4790.80029296875
7,4903.06787109375
8,3744.71533203125
9,3253.43310546875
10,4314.29345703125
11,5903.65966796875
12,6005.0322265625
13,5238.91748046875
14,4789.30029296875
15,5221.60986328125
16,4681.56591796875
17,6472.48974609375
18,5132.8427734375
19,4195.41357421875
20,4824.7353515625
21,5692.9111328125
22,5714.6142578125
23,5317.740234375
24,4796.5537109375
25,4899.80224609375
26,5401.39208984375
27,5446.08251953125
28,5170.67626953125
29,6717.03955078125
30,6555.67041015625
31,5899.5517578125
32,5528.9013671875
33,5623.7998046875
34,5929.6201171875
35,5757.69677734375
36,5453.59814453125
37,4949.81298828125
38,5165.68896484375
39,5539.38525390625
40,5101.75927734375
41,5041.3662109375
42,5289.89501953125
43,6282.8125
44,6963.42138671875
45,6093.20703125
46,6423.75
47,6712.82861328125
48,6550.0166015625
49,5622.10498046875
50,5102.81640625
51,5382.7333984375
52,5430.00732421875
53,5573.05419921875
54,5273.57958984375
55,4805.029296875
56,5275.66064453125
57,4662.91455078125
58,5098.83154296875
59,7162.79931640625
60,6253.4951171875
61,6306.20703125
62,6752.0947265625
63,6819.37646484375
64,6294.337890625
65,5219.380859375
66,4980.78759765625
67,5166.53173828125
68,5327.34423828125
69,5575.2392578125
70,4911.412109375
71,4601.498046875
72,4838.12548828125
73,6685.6572265625
74,6592.96337890625
75,6232.4033203125
76,6849.55517578125
77,6982.28759765625
78,6449.8046875
79,5674.66552734375
80,5177.521484375
81,5353.31494140625
82,5581.30712890625
83,5352.00830078125
84,5156.05615234375
85,4529.73193359375
86,4358.04296875
87,3244.6845703125
88,5435.7783203125
89,6524.8046875
90,6174.578125
91,6751.29150390625
92,7171.94287109375
93,6758.1845703125
94,5831.03076171875
95,5267.69873046875
96,5261.33935546875
97,5465.623046875
98,5717.2646484375
99,5515.14697265625
100,4959.0517578125
101,4307.78173828125
102,3216.8828125
103,4429.68310546875
104,6073.9775390625
105,5575.77099609375
106,6400.74169921875
107,7160.04248046875
108,6763.806640625
109,5859.0322265625
110,5224.00244140625
111,5147.015625
112,5424.919921875
113,5575.763671875
114,5707.6884765625
115,5401.45654296875
116,4929.91943359375
117,3839.13427734375
118,5901.42578125
119,5443.44580078125
120,5667.64501953125
121,7010.68310546875
122,6880.67626953125
123,5660.03466796875
124,4670.5439453125
125,4566.3154296875
126,5156.7158203125
127,5700.8515625
128,5730.251953125
129,5527.11669921875
130,5149.48828125
131,4454.7490234375
132,3923.701904296875
133,5726.00244140625
134,5665.32470703125
135,5352.22314453125
136,6531.17138671875
137,7299.32666015625
138,6637.2412109375
139,5199.82470703125
140,4246.53564453125
141,4571.63427734375
142,5479.2099609375
143,5799.45556640625
144,5621.26025390625
145,5278.75390625
146,4876.15283203125
147,3161.892822265625
148,3440.068115234375
149,6472.61962890625
150,6342.23583984375
151,5074.9189453125
152,5696.919921875
153,6543.20654296875
154,6670.24658203125
155,6383.42333984375
156,5195.3251953125
157,4537.37255859375
158,5119.5947265625
159,5602.36865234375
160,5391.93017578125
161,5191.56396484375
162,5080.41796875
163,3900.7998046875
164,5470.82861328125
165,6768.75439453125
166,6167.0458984375
167,5596.14697265625
168,6407.87646484375
169,6372.78173828125
170,5865.6455078125
171,5870.63134765625
