,y_true
259,5219.45556640625
260,5382.76416015625
261,5380.37841796875
262,5262.68115234375
263,5114.90576171875
264,5041.59033203125
265,5070.4658203125
266,5122.00732421875
267,5247.23095703125
268,5381.42724609375
269,5383.28857421875
270,5345.15283203125
271,4656.4365234375
272,3253.848388671875
273,2981.220947265625
274,4201.89453125
275,5050.39892578125
276,4911.55859375
277,4802.78564453125
278,4795.84375
279,4929.3798828125
280,5155.12451171875
281,5348.65234375
282,5377.98046875
283,5262.85205078125
284,5089.8525390625
285,5001.87060546875
286,5027.7724609375
287,5043.57666015625
288,5148.134765625
289,5263.009765625
290,5239.4462890625
291,5238.06884765625
292,4484.3056640625
293,3118.597900390625
294,2820.7236328125
295,4055.524658203125
296,5063.7783203125
297,4942.5244140625
298,4798.28466796875
299,4759.11474609375
300,4879.99560546875
301,5089.91650390625
302,5304.78515625
303,5366.24462890625
304,5281.36865234375
305,5121.16162109375
306,5039.77587890625
307,5048.12060546875
308,5017.88623046875
309,5086.19287109375
310,5141.06103515625
311,5082.4375
312,5100.8359375
313,4280.68896484375
314,2970.764404296875
315,2668.83837890625
316,3889.93994140625
317,5009.546875
318,4951.71826171875
319,4791.0126953125
320,4763.478515625
321,4891.4326171875
322,5087.5166015625
323,5303.14111328125
324,5382.62158203125
325,5321.4775390625
326,5179.54248046875
327,5115.193359375
328,5114.271484375
329,5045.41455078125
330,5078.34814453125
331,5062.21044921875
332,4938.0419921875
333,4968.771484375
334,4060.53759765625
335,2806.34765625
336,3753.10009765625
337,4931.87646484375
338,4960.29296875
339,4810.3076171875
340,4791.98291015625
341,4939.6298828125
342,5128.982421875
343,5340.40625
344,5438.865234375
345,5404.26171875
346,5278.96923828125
347,5215.00341796875
348,5200.7275390625
349,5109.87548828125
350,5101.78271484375
351,5027.54833984375
352,4829.765625
353,4826.51025390625
354,3827.392333984375
355,2617.364013671875
356,3618.6142578125
357,4804.7392578125
358,4958.70654296875
359,4812.06884765625
360,4801.958984375
361,4977.1806640625
362,5154.1455078125
363,5352.41552734375
364,5480.08203125
365,5456.19189453125
366,5363.45166015625
367,5310.09765625
368,5289.6572265625
369,5204.9052734375
370,5161.30712890625
371,5046.20263671875
372,4816.39794921875
373,4779.2197265625
374,3685.223876953125
375,2488.4560546875
376,3453.987060546875
377,4631.96875
378,4964.044921875
379,4832.33984375
380,4813.005859375
381,4992.0341796875
382,5148.43408203125
383,5327.30908203125
