,y_true
0,3578.62744140625
1,5502.5693359375
2,6703.45458984375
3,4790.80029296875
4,4903.06787109375
5,3744.71533203125
6,3253.43310546875
7,4314.29345703125
8,5903.65966796875
9,6005.0322265625
10,5238.91748046875
11,4789.30029296875
12,4681.56591796875
13,6472.48974609375
14,5132.8427734375
15,4195.41357421875
16,4824.7353515625
17,5692.9111328125
18,5714.6142578125
19,5317.740234375
20,4796.5537109375
21,4899.80224609375
22,5401.39208984375
23,5446.08251953125
24,6717.03955078125
25,6555.67041015625
26,5899.5517578125
27,5528.9013671875
28,5623.7998046875
29,5929.6201171875
30,5757.69677734375
31,5453.59814453125
32,4949.81298828125
33,5165.68896484375
34,5539.38525390625
35,5101.75927734375
36,5041.3662109375
37,6282.8125
38,6963.42138671875
39,6093.20703125
40,6423.75
41,6712.82861328125
42,6550.0166015625
43,5622.10498046875
44,5102.81640625
45,5382.7333984375
46,5430.00732421875
47,5573.05419921875
48,5273.57958984375
49,4805.029296875
50,5275.66064453125
51,5098.83154296875
52,7162.79931640625
53,6253.4951171875
54,6306.20703125
55,6752.0947265625
56,6819.37646484375
57,6294.337890625
58,5219.380859375
59,4980.78759765625
60,5166.53173828125
61,5327.34423828125
62,5575.2392578125
63,4911.412109375
64,4601.498046875
65,4838.12548828125
66,6685.6572265625
67,6592.96337890625
68,6232.4033203125
69,6849.55517578125
70,6982.28759765625
71,6449.8046875
72,5674.66552734375
73,5177.521484375
74,5353.31494140625
75,5581.30712890625
76,5352.00830078125
77,5156.05615234375
78,4529.73193359375
79,4358.04296875
80,3244.6845703125
81,5435.7783203125
82,6524.8046875
83,6174.578125
84,6751.29150390625
85,7171.94287109375
86,6758.1845703125
87,5831.03076171875
88,5267.69873046875
89,5261.33935546875
90,5465.623046875
91,5717.2646484375
92,5515.14697265625
93,4959.0517578125
94,4307.78173828125
95,3216.8828125
96,4429.68310546875
97,6073.9775390625
98,5575.77099609375
99,6400.74169921875
100,7160.04248046875
101,6763.806640625
102,5859.0322265625
103,5224.00244140625
104,5147.015625
105,5424.919921875
106,5575.763671875
107,5707.6884765625
108,5401.45654296875
109,4929.91943359375
110,3839.13427734375
111,5901.42578125
112,5443.44580078125
113,5667.64501953125
114,7010.68310546875
115,6880.67626953125
116,5660.03466796875
117,4670.5439453125
118,4566.3154296875
119,5156.7158203125
120,5700.8515625
121,5730.251953125
122,5527.11669921875
123,5149.48828125
124,4454.7490234375
125,3923.701904296875
126,5726.00244140625
127,5665.32470703125
128,5352.22314453125
129,6531.17138671875
130,7299.32666015625
131,6637.2412109375
132,5199.82470703125
133,4246.53564453125
134,4571.63427734375
135,5479.2099609375
136,5799.45556640625
137,5621.26025390625
138,5278.75390625
139,4876.15283203125
140,3161.892822265625
141,3440.068115234375
142,6472.61962890625
143,6342.23583984375
144,5074.9189453125
145,5696.919921875
146,6543.20654296875
147,6670.24658203125
148,6383.42333984375
149,5195.3251953125
150,4537.37255859375
151,5119.5947265625
152,5602.36865234375
153,5391.93017578125
154,5191.56396484375
155,5080.41796875
156,3900.7998046875
157,5470.82861328125
158,6768.75439453125
159,6167.0458984375
160,5596.14697265625
161,6407.87646484375
162,6372.78173828125
163,5865.6455078125
164,5870.63134765625
165,5316.49853515625
166,4874.7099609375
167,5273.681640625
168,5406.1591796875
169,4966.17041015625
170,4912.1611328125
171,4352.4150390625
172,4782.7470703125
173,7115.2548828125
174,6956.6474609375
175,6336.4482421875
176,6634.892578125
177,7154.0810546875
178,6455.611328125
179,5637.4833984375
180,5718.95751953125
181,5671.01513671875
182,5433.8759765625
183,5242.6962890625
184,5065.77392578125
185,4876.65576171875
186,4650.5419921875
187,2859.877197265625
188,3845.27880859375
189,6791.01953125
190,7062.7314453125
191,6564.173828125
192,6696.4716796875
193,7242.2900390625
194,7189.8701171875
195,6234.57861328125
196,5587.904296875
197,5696.5849609375
198,6200.3251953125
199,6384.87451171875
200,5803.150390625
201,4791.79638671875
202,4376.79150390625
203,3440.149658203125
204,6306.22607421875
205,7217.5419921875
206,6471.0849609375
207,6415.53271484375
208,7007.51220703125
209,7301.56884765625
210,6859.43701171875
211,6058.6826171875
212,5728.12890625
213,6055.67822265625
214,7011.15185546875
215,7098.07177734375
216,6737.091796875
217,5521.89990234375
218,3585.7763671875
219,5170.30517578125
220,7122.4638671875
221,6318.779296875
222,6031.23095703125
223,6353.177734375
224,6601.6171875
225,6642.216796875
226,6306.23046875
227,5914.23779296875
228,5903.6376953125
229,6766.9912109375
230,7852.14306640625
231,7449.96826171875
232,7089.52099609375
233,5763.20166015625
234,3673.17626953125
235,6643.16650390625
236,6513.87451171875
237,5882.24072265625
238,6127.40673828125
239,6453.89404296875
240,6371.6337890625
241,6040.06591796875
242,5848.765625
243,5754.76318359375
244,5642.853515625
245,7097.02197265625
246,8430.3955078125
247,7430.107421875
248,6450.47705078125
249,3982.949462890625
250,5976.8935546875
251,6732.6962890625
252,6060.24853515625
253,6277.462890625
254,6693.26416015625
255,6797.09375
256,6424.32470703125
257,5785.25927734375
258,5690.3759765625
259,5482.48828125
260,4905.97998046875
261,6766.38330078125
262,7991.2724609375
263,6675.3642578125
264,4686.4736328125
265,5224.90234375
266,7113.99609375
267,6380.75732421875
268,6120.072265625
269,6662.6171875
270,6653.2236328125
271,6280.29248046875
272,6026.20703125
273,5723.2548828125
274,5650.9736328125
275,5004.03515625
276,4978.869140625
277,6681.08544921875
278,6876.4609375
279,5085.14306640625
280,3905.061767578125
281,6936.58056640625
282,6634.6240234375
283,6178.40185546875
284,6542.77294921875
285,6800.59375
286,6265.8701171875
287,5768.5908203125
288,5828.6796875
289,5831.28662109375
290,5459.701171875
291,4797.25634765625
292,5438.1259765625
293,6356.380859375
294,5682.80419921875
295,3104.25830078125
296,6317.4189453125
297,7029.61181640625
298,6013.23974609375
299,6365.55029296875
300,6929.6708984375
301,6667.708984375
302,6144.88623046875
303,5856.50732421875
304,5823.83740234375
305,5894.125
306,5937.78271484375
307,6003.20947265625
308,5893.14501953125
309,5554.2177734375
310,3911.044189453125
311,5213.212890625
312,7294.63134765625
313,6342.14453125
314,6009.28125
315,6883.5908203125
316,7106.419921875
317,6327.5078125
318,5890.517578125
319,5832.08837890625
320,5655.94873046875
321,5246.88671875
322,6159.2109375
323,7072.5009765625
324,6319.681640625
325,4555.22509765625
326,6896.7568359375
327,6642.158203125
328,5946.81396484375
329,6486.158203125
330,7091.8193359375
331,6668.6494140625
332,5929.478515625
333,5734.34619140625
334,5683.8623046875
335,5351.9970703125
336,4913.66064453125
337,5817.64794921875
338,6206.73681640625
339,5153.9990234375
340,6165.88525390625
341,6778.06396484375
342,5924.2412109375
343,6165.8876953125
344,6875.14404296875
345,6807.97314453125
346,6083.5986328125
347,5675.859375
348,5648.00244140625
349,5204.54833984375
350,4995.8740234375
351,5186.36572265625
352,5537.3115234375
353,5336.81689453125
354,3303.109130859375
355,5127.45556640625
356,6988.35302734375
357,5965.1201171875
358,5890.1064453125
359,6648.3603515625
360,6817.59521484375
361,6341.078125
362,5912.19140625
363,5621.19482421875
364,5543.6142578125
365,5080.048828125
366,4964.392578125
367,5165.0791015625
368,5482.4306640625
369,4482.74072265625
370,6696.27001953125
371,6338.876953125
372,5775.76953125
373,6449.2333984375
374,6989.64208984375
375,6537.013671875
376,5990.92333984375
377,5637.2607421875
378,5209.20849609375
379,5486.69482421875
380,5610.27001953125
381,5226.6806640625
382,5205.6630859375
383,4866.80419921875
384,5970.35498046875
385,6524.32861328125
386,5838.431640625
387,6242.787109375
388,6904.0380859375
389,6798.61474609375
390,6163.716796875
391,5939.90380859375
392,5431.65283203125
393,4849.8330078125
394,6120.189453125
395,6579.4208984375
396,5539.62841796875
397,5030.9375
398,3040.960205078125
399,4845.5576171875
400,6549.10107421875
401,5775.5029296875
402,5975.92578125
403,6664.00341796875
404,6851.60009765625
405,6359.86083984375
406,5929.72705078125
407,5909.1728515625
408,5217.02880859375
409,5475.51123046875
410,7492.80419921875
411,7237.42529296875
412,5696.67138671875
413,3921.8349609375
414,6323.9638671875
415,5919.6708984375
416,5577.09033203125
417,6362.31640625
418,6829.427734375
419,6520.3349609375
420,6128.80224609375
421,5896.3837890625
422,5843.44482421875
423,5832.9150390625
424,6923.64453125
425,7855.82177734375
426,6728.29931640625
427,4678.95068359375
428,5421.625
429,6197.83154296875
430,5658.34521484375
431,5758.76171875
432,6399.21337890625
433,6683.291015625
434,6165.13427734375
435,5884.86279296875
436,5912.38134765625
437,6286.646484375
438,7357.63671875
439,7900.3447265625
440,6935.18603515625
441,5460.87158203125
442,3792.919921875
443,5490.15771484375
444,5416.19677734375
445,5776.26220703125
446,5896.23388671875
447,6104.2373046875
448,6253.3173828125
449,6015.9814453125
450,5606.29150390625
451,5631.40869140625
452,6592.27001953125
453,7805.04296875
454,7679.1533203125
455,6157.853515625
456,3667.027099609375
457,5474.79345703125
458,5755.28857421875
459,6009.73193359375
460,5806.751953125
461,5408.74169921875
462,5563.4873046875
463,5943.6240234375
464,6016.63720703125
465,5587.20703125
466,5421.017578125
467,6068.69677734375
468,6736.6875
469,6521.095703125
470,4625.00927734375
471,3833.49951171875
472,5111.25830078125
473,5460.74560546875
474,5887.80322265625
475,5798.2939453125
476,5859.28125
477,5847.00341796875
478,6017.68798828125
479,5728.76904296875
480,5369.24609375
481,5452.6865234375
482,5876.2626953125
483,6120.95849609375
484,5015.42333984375
485,3524.41943359375
486,3604.404296875
487,3550.337646484375
488,3280.51708984375
489,3385.265869140625
490,3702.8720703125
491,3904.56494140625
492,4182.3291015625
493,2805.71435546875
494,8707.212890625
495,8681.4970703125
496,8288.8837890625
